FinancialYear,Componend,Description,Quantity,UnitPrice,TotalPrice,ProductType,CusGroup,CustomerName,Date,Division,UnitofMeasure,Supplier,CATNo,Cluster,ProductGroup,Region,SalesPersonCode,CusType
2017-2018,02_ACHIVE,K3EDTAFOR2.5MLINTESTTUBES13X75MM,23000,0,0,CON,GVT,BASEHOSPITAL-AVISSAWELLA,2/7/2018,MED,PCS,VACUTESTKIMAS.R.L.,185560,MED-CLUSTER-01B,BIOCHEMISTRY,MED-REGION08,MED_SUD,GVT
2017-2018,02_ACHIVE,VIDASFERRITINE60TEST,1,34297.36,34297.36,CON,GVT,BASEHOSPITAL-KALMUNAI,2/22/2018,MED,PACK,BIOMERIEUXSA,30411,MED-CLUSTER-02,IMMUNOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,02_ACHIVE,VIDASTSH360TEST,5,31227.6,156138,CON,GVT,BASEHOSPITAL-KALMUNAI,2/22/2018,MED,PACK,BIOMERIEUXSA,30441,MED-CLUSTER-02,IMMUNOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,02_ACHIVE,VIDASFT460TEST(PREVIOUSCATNO-30401),3,31227.6,93682.8,CON,GVT,BASEHOSPITAL-KALMUNAI,2/22/2018,MED,PACK,BIOMERIEUXSA,30459,MED-CLUSTER-02,IMMUNOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,02_ACHIVE,VIDASHSTROPONINI60TESTS,3,56665,169995,CON,GVT,BASEHOSPITAL-KALMUNAI,2/22/2018,MED,PACK,BIOMERIEUXSA,415386,MED-CLUSTER-02,IMMUNOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,02_ACHIVE,"FLUIDPACK,AVL9180/9181/GEMLYTE",10,26899.5,268995,CON,GVT,NATIONALINSTITUTEOFMENTALHEALTH-MULLERIYAWA,2/2/2018,MED,PACK,DIAMONDDIAGNOSTICSINC.,AV-BP5186D,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION08,MED_BD,GVT
2017-2018,02_ACHIVE,MISSIONCONTROLLEVEL1-2-330X1.8ML,1,12702.76,12702.76,CON,GVT,NATIONALINSTITUTEOFMENTALHEALTH-MULLERIYAWA,2/2/2018,MED,PACK,DIAMONDDIAGNOSTICSINC.,DD-92123,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION08,MED_BD,GVT
2017-2018,02_ACHIVE,"CLEANINGSOLUTION,ALK100ml(FORmINDRAYBS300)",4,735,2940,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-RATHNAPURA,2/13/2018,MED,PCS,LOCALPURCHASE-,G010-B,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_NM,GVT
2017-2018,02_ACHIVE,TOTALBILIRUBIN(DMSO)2X200ML,4,21271.64,85086.56,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-RATHNAPURA,2/17/2018,MED,PACK,BIOLABOSAS,80443,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_NM,GVT
2017-2018,02_ACHIVE,CRPLATEXSANSDIALUTION100TESTS,5,10306,51530,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-RATHNAPURA,2/17/2018,MED,PACK,BIOLABOSAS,97100,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_NM,GVT
2017-2018,02_ACHIVE,"CLEANINGSOLUTION,ACID100ML(formindray)BS300",5,735,3675,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-RATHNAPURA,2/17/2018,MED,PCS,LOCALPURCHASE-,G010-A,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_NM,GVT
2017-2018,02_ACHIVE,"CLEANINGSOLUTION,ACID100ML(formindray)BS300",5,735,3675,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-RATHNAPURA,2/17/2018,MED,PCS,LOCALPURCHASE-,G010-A,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_NM,GVT
2017-2018,02_ACHIVE,"CLEANINGSOLUTION,ALK100ml(FORmINDRAYBS300)",5,735,3675,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-RATHNAPURA,2/17/2018,MED,PCS,LOCALPURCHASE-,G010-B,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_NM,GVT
2017-2018,02_ACHIVE,GLUCOSEGOD-PAP1000MLX6,1,64805,64805,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-RATHNAPURA,2/21/2018,MED,PACK,BIOLABOSAS,16GL8,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_NM,GVT
2017-2018,02_ACHIVE,AST/GOT(IFCC.)SINGALVIAL20X10mL,5,25100.28,125501.4,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-RATHNAPURA,2/21/2018,MED,PACK,BIOLABOSAS,80025,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_NM,GVT
2017-2018,02_ACHIVE,ALT/GPT(IFCC.)SINGALVIAL20X10mL,5,25100.28,125501.4,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-RATHNAPURA,2/21/2018,MED,PACK,BIOLABOSAS,80027,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_NM,GVT
2017-2018,02_ACHIVE,CHOLESTEROLCHOD-PAP2X100ML,1,14044.53,14044.53,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-RATHNAPURA,2/21/2018,MED,PACK,BIOLABOSAS,80106,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_NM,GVT
2017-2018,02_ACHIVE,CREATININE(KINETIC)2X125mL,2,10636.31,21272.62,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-RATHNAPURA,2/21/2018,MED,PACK,BIOLABOSAS,80107,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_NM,GVT
2017-2018,02_ACHIVE,BS-200REACTIONCUVEETTE1000PCS,1,41697,41697,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-RATHNAPURA,2/21/2018,MED,PACK,BIOMEDICA(PVT)LTD,BA31-30-41635,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_NM,GVT
2017-2018,02_ACHIVE,"CLEANINGSOLUTION,ALK100ml(FORmINDRAYBS300)",2,735,1470,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-RATHNAPURA,2/21/2018,MED,PACK,LOCALPURCHASE-,G010-B,MED-CLUSTER-02,BIOCHEMISTRY,MED-REGION02,MED_NM,GVT
2017-2018,02_ACHIVE,VIDASTROPONINIULTRA60TEST,6,56665,339990,CON,GVT,GENERALHOSPITAL-POLONNARUWA,2/6/2018,MED,PACK,BIOMERIEUXSA,30448,MED-CLUSTER-03,IMMUNOLOGY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,VIDASTROPONINIULTRA60TEST,6,56665,339990,CON,GVT,GENERALHOSPITAL-POLONNARUWA,2/12/2018,MED,PACK,BIOMERIEUXSA,30448,MED-CLUSTER-03,IMMUNOLOGY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,VIDASTROPONINIULTRA60TEST,6,56665,339990,CON,GVT,GENERALHOSPITAL-POLONNARUWA,2/21/2018,MED,PACK,BIOMERIEUXSA,30448,MED-CLUSTER-03,IMMUNOLOGY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,"FLUIDPACK,AVL9180/9181/GEMLYTE",5,25022,125110,CON,GVT,NATIONALINSTITUTEOFNEPHROLOGYDIALYSISTRANSPLANTATION-COLOMBO10,2/8/2018,MED,PACK,DIAMONDDIAGNOSTICSINC.,AV-BP5186D,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,"FLUIDPACK,AVL9180/9181/GEMLYTE",10,25022,250220,CON,GVT,NATIONALINSTITUTEOFNEPHROLOGYDIALYSISTRANSPLANTATION-COLOMBO10,2/14/2018,MED,PACK,DIAMONDDIAGNOSTICSINC.,AV-BP5186D,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,ALBUMIN2X200ML,5,5488.44,27442.2,CON,GVT,NATIONALINSTITUTEOFNEPHROLOGYDIALYSISTRANSPLANTATION-COLOMBO10,2/14/2018,MED,PACK,BIOLABOSAS,80002,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,PHOSPHOROUS(INORG.)U.V.2X125ML,5,6504.91,32524.55,CON,GVT,NATIONALINSTITUTEOFNEPHROLOGYDIALYSISTRANSPLANTATION-COLOMBO10,2/14/2018,MED,PACK,BIOLABOSAS,80015,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,CHOLESTEROLCHOD-PAP10*100ML,1,50315.29,50315.29,CON,GVT,NATIONALINSTITUTEOFNEPHROLOGYDIALYSISTRANSPLANTATION-COLOMBO10,2/14/2018,MED,PACK,BIOLABOSAS,87356,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,CALCIUMARSENAZOIII,5,18363.74,91818.7,CON,GVT,NATIONALINSTITUTEOFNEPHROLOGYDIALYSISTRANSPLANTATION-COLOMBO10,2/14/2018,MED,PACK,BIOLABOSAS,90004,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,ALKALINEPHOSPHATASE(OPTIMISEDGKC)8X30mL,5,19416.24,97081.2,CON,GVT,NATIONALINSTITUTEOFNEPHROLOGYDIALYSISTRANSPLANTATION-COLOMBO10,2/14/2018,MED,PACK,BIOLABOSAS,92214,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,ISECALIBRATOR4X400ML,3,39012.7043,117038.11,CON,GVT,NATIONALHOSPITALOFSRILANKA,2/14/2018,MED,PACK,THERMOELECTRONOY,984031,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,ISECALIBRATOR4X400ML,2,39012.7043,78025.41,CON,GVT,NATIONALHOSPITALOFSRILANKA,2/19/2018,MED,PACK,THERMOELECTRONOY,984031,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,WASHINGSOLUTION4.5%_4X20ML,8,6541,52328,CON,GVT,NATIONALHOSPITALOFSRILANKA,2/21/2018,MED,PACK,THERMOELECTRONOY,984030,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,ISECALIBRATOR4X400ML,5,39012.7043,195063.52,CON,GVT,NATIONALHOSPITALOFSRILANKA,2/21/2018,MED,PACK,THERMOELECTRONOY,984031,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,CRP-immunoturbidimetrytest1x10ml+6x20ml,15,21900,328500,CON,GVT,NATIONALHOSPITALOFSRILANKA,2/21/2018,MED,PACK,BIOLABOSAS,CRP620E,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,CREATININE(KINETIC)2X125mL,5,7972.32,39861.6,CON,GVT,NATIONALINSTITUTEOFNEPHROLOGYDIALYSISTRANSPLANTATION-COLOMBO10,2/21/2018,MED,PACK,BIOLABOSAS,80107,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,HDL-CHOLESTEROLDIRECTMETHOD400-500TEST,1,55955.86,55955.86,CON,GVT,NATIONALINSTITUTEOFNEPHROLOGYDIALYSISTRANSPLANTATION-COLOMBO10,2/21/2018,MED,PACK,BIOLABOSAS,90406,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,BIOLABOEXATROL-P(PATHOLOGICALLEVEL)10X5ML,1,24142.42,24142.42,CON,GVT,NATIONALINSTITUTEOFNEPHROLOGYDIALYSISTRANSPLANTATION-COLOMBO10,2/21/2018,MED,PACK,BIOLABOSAS,95011,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,"FLUIDPACK,AVL9180/9181/GEMLYTE",3,25022,75066,CON,GVT,NATIONALINSTITUTEOFNEPHROLOGYDIALYSISTRANSPLANTATION-COLOMBO10,2/21/2018,MED,PACK,DIAMONDDIAGNOSTICSINC.,AV-BP5186D,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,"STERILEURICOLFORURINESAMPLECOLLECTION,50ML500PCS",12,18651,223812,CON,GVT,REGIONALDIRECTOROFHEALTHSERVICES-HAMBANTOTA,2/12/2018,MED,PACK,HIMEDIALABORATORIESPVT.LTD.,PW016-1X500NO,MED-CLUSTER-02,MICROBIOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,02_ACHIVE,VIDASTSH360TEST,5,31227.6,156138,CON,GVT,DEPUTYPROVINCIALDIRECTOROFHEALTHSERVICES-MONARAGALA,2/9/2018,MED,PACK,BIOMERIEUXSA,30441,MED-CLUSTER-02,IMMUNOLOGY,MED-REGION06,MED_RC,GVT
2017-2018,02_ACHIVE,BACT/ALERTFAPLUS(100BOTTLES),2,62848.04,125696.08,CON,GVT,GENERALHOSPITAL-BADULLA,2/20/2018,MED,PACK,BIOMERIEUXSA,410851,MED-CLUSTER-02,MICROBIOLOGY,MED-REGION06,MED_RC,GVT
2017-2018,02_ACHIVE,VIDASFT360TEST,5,31227.6,156138,CON,GVT,DEPUTYPROVINCIALDIRECTOROFHEALTHSERVICES-MONARAGALA,2/20/2018,MED,PACK,BIOMERIEUXSA,30402,MED-CLUSTER-02,IMMUNOLOGY,MED-REGION06,MED_RC,GVT
2017-2018,02_ACHIVE,VIDASFT460TEST(PREVIOUSCATNO-30401),5,31227.6,156138,CON,GVT,DEPUTYPROVINCIALDIRECTOROFHEALTHSERVICES-MONARAGALA,2/20/2018,MED,PACK,BIOMERIEUXSA,30459,MED-CLUSTER-02,IMMUNOLOGY,MED-REGION06,MED_RC,GVT
2017-2018,02_ACHIVE,VIDASFT360TEST,3,33397.46,100192.38,CON,GVT,DISTRICTGENERALHOSPITAL-NEGOMBO,2/12/2018,MED,PACK,BIOMERIEUXSA,30402,MED-CLUSTER-01B,IMMUNOLOGY,MED-REGION03,MED_SUD,GVT
2017-2018,02_ACHIVE,VIDASTSH360TEST,3,33397.46,100192.38,CON,GVT,DISTRICTGENERALHOSPITAL-NEGOMBO,2/12/2018,MED,PACK,BIOMERIEUXSA,30441,MED-CLUSTER-01B,IMMUNOLOGY,MED-REGION03,MED_SUD,GVT
2017-2018,02_ACHIVE,VIDASFT460TEST(PREVIOUSCATNO-30401),3,33397.46,100192.38,CON,GVT,DISTRICTGENERALHOSPITAL-NEGOMBO,2/12/2018,MED,PACK,BIOMERIEUXSA,30459,MED-CLUSTER-01B,IMMUNOLOGY,MED-REGION03,MED_SUD,GVT
2017-2018,02_ACHIVE,BACT/ALERTFAPLUS(100BOTTLES),2,62848.24,125696.48,CON,GVT,DISTRICTGENERALHOSPITAL-NEGOMBO,2/16/2018,MED,PCS,BIOMERIEUXSA,410851,MED-CLUSTER-01B,MICROBIOLOGY,MED-REGION03,MED_SUD,GVT
2017-2018,02_ACHIVE,BACT/ALARTPFPLUS(100BOTTLES),2,62848.24,125696.48,CON,GVT,DISTRICTGENERALHOSPITAL-NEGOMBO,2/16/2018,MED,PCS,BIOMERIEUXSA,410853,MED-CLUSTER-01B,MICROBIOLOGY,MED-REGION03,MED_SUD,GVT
2017-2018,02_ACHIVE,"HICROMERAPIDMRSAAGARBASE,500G",2,27147,54294,CON,GVT,GENERALHOSPITAL-POLONNARUWA,2/12/2018,MED,PCS,HIMEDIALABORATORIESPVT.LTD.,M1974-500G,MED-CLUSTER-03,MICROBIOLOGY,MED-REGION05,MED_UJ,GVT
2017-2018,02_ACHIVE,ALBUMIN2X200ML,1,7323.68,7323.68,CON,GVT,EYEHOSPITAL-COLOMBO10,2/14/2018,MED,PACK,BIOLABOSAS,80002,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,TOTALPROTEIN2X500ML,1,12332.48,12332.48,CON,GVT,EYEHOSPITAL-COLOMBO10,2/14/2018,MED,PACK,BIOLABOSAS,80016,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,TRIGLYCERIDESGPO2X50ML,1,11743.27,11743.27,CON,GVT,EYEHOSPITAL-COLOMBO10,2/14/2018,MED,PACK,BIOLABOSAS,80019,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,CHOLESTEROLCHOD-PAP2X100ML,1,14044.53,14044.53,CON,GVT,EYEHOSPITAL-COLOMBO10,2/14/2018,MED,PACK,BIOLABOSAS,80106,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,TOTALBILIRUBIN(DMSO)2X200ML,1,22822.05,22822.05,CON,GVT,EYEHOSPITAL-COLOMBO10,2/14/2018,MED,PACK,BIOLABOSAS,80443,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,DIRECTBILRUBIN2X200ML,1,16053,16053,CON,GVT,EYEHOSPITAL-COLOMBO10,2/14/2018,MED,PACK,BIOLABOSAS,80553,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,ALKALINEPHOSPHATASE(OPTIMISEDGKC)8X30mL,1,23334.71,23334.71,CON,GVT,EYEHOSPITAL-COLOMBO10,2/14/2018,MED,PACK,BIOLABOSAS,92214,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,MULTICALIBRATOR5ML,1,4816.38,4816.38,CON,GVT,EYEHOSPITAL-COLOMBO10,2/14/2018,MED,PCS,BIOLABOSAS,95015,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,HDL/LDLCALIBRATOR2X2ML,1,12638.98,12638.98,CON,GVT,EYEHOSPITAL-COLOMBO10,2/14/2018,MED,PACK,BIOLABOSAS,95506,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,CLEANPRPTECT(5ML),3,7819.12,23457.36,CON,GVT,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,MED,PCS,PARCTECHNOLOGIQUELEONARDDEVINCI(SEBIA),2059,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,CONTROLEHBA2NORMAL(5*1ML),2,98606.38,197212.76,CON,GVT,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,MED,PACK,PARCTECHNOLOGIQUELEONARDDEVINCI(SEBIA),4778,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,CONTROLEHBA2PATHO1X1ML,4,28887.1,115548.4,CON,GVT,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,MED,PCS,PARCTECHNOLOGIQUELEONARDDEVINCI(SEBIA),4779,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,CONTROLHBAFSC,3,29539.91,88619.73,CON,GVT,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,MED,PCS,PARCTECHNOLOGIQUELEONARDDEVINCI(SEBIA),4792,MED-CLUSTER-01A,COAGULATION,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,GLUCOSEGOD-PAPIncludingbottleforreconstitution500ML,6,5212.8,31276.8,CON,GVT,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,MED,PACK,BIOLABOSAS,80009,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,CAPILLARYSHEMOGLOBIN(E),1,249168.08,249168.08,CON,GVT,TEACHINGHOSPITAL-COLOMBONORTH,2/21/2018,MED,PCS,PARCTECHNOLOGIQUELEONARDDEVINCI(SEBIA),2007,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,HDL-CHOLESTEROLDIRECTMETHOD200-250TEST,1,30668.12,30668.12,CON,GVT,EYEHOSPITAL-COLOMBO10,2/21/2018,MED,PACK,BIOLABOSAS,90206,MED-CLUSTER-01A,COAGULATION,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,MULTICALIBRATOR5ML,4,4816.38,19265.52,CON,GVT,EYEHOSPITAL-COLOMBO10,2/21/2018,MED,PCS,BIOLABOSAS,95015,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,BIOLABOCRPstandardsuperhigh1x1ml,1,4419,4419,CON,GVT,EYEHOSPITAL-COLOMBO10,2/21/2018,MED,PACK,BIOLABOSAS,CRP/CAL_SH1,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,BIOLABOCRPcontrolhigh1x1ml,1,1700,1700,CON,GVT,EYEHOSPITAL-COLOMBO10,2/21/2018,MED,PACK,BIOLABOSAS,CRP/CONT_H1,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,BIOLABOCRPLOWCONTROL1X1ML,1,1700,1700,CON,GVT,EYEHOSPITAL-COLOMBO10,2/21/2018,MED,PACK,BIOLABOSAS,CRP/CONT_L1,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,CRP-immunoturbidimetrytest1x10ml+6x20ml,1,21900,21900,CON,GVT,EYEHOSPITAL-COLOMBO10,2/21/2018,MED,PACK,BIOLABOSAS,CRP620E,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,TOTALBILIRUBIN(DMSO)2X200ML,1,0,0,CON,GVT,EYEHOSPITAL-COLOMBO10,2/21/2018,MED,PACK,BIOLABOSAS,80443,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,DIRECTBILRUBIN2X200ML,1,0,0,CON,GVT,EYEHOSPITAL-COLOMBO10,2/21/2018,MED,PACK,BIOLABOSAS,80553,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,BACT/ALERTFA(100BOTTLES),1.5,47106.3391,70659.51,CON,GVT,TEACHINGHOSPITAL-COLOMBONORTH,2/8/2018,MED,PACK,BIOMERIEUXSA,259791,MED-CLUSTER-01A,MICROBIOLOGY,MED-REGION03,MED_KDGH,GVT
2017-2018,02_ACHIVE,"MAGNETICSTIRRINGBAR,60X9MM",1,0,0,CON,GVT,GENERALSIRJOHNKOTELAWALADEFENCEUNIVERSITY-RATHMALANA,2/8/2018,MED,PCS,INTERLABLABORATUARURUNLERISAN.TIC.A.S.,057.01.060,MED-CLUSTER-01B,GENERAL,MED-REGION03,MED_TS,GVT
2017-2018,02_ACHIVE,MAGNETICSTIRRERWITHAHOTPLATE(MAGNETICSTIRRERWITHAHOTPLATEAREC230V),1,81840,81840,INS,GVT,GENERALSIRJOHNKOTELAWALADEFENCEUNIVERSITY-RATHMALANA,2/8/2018,MED,PCS,VELPSCIENTIFICASRL,F20500011,MED-CLUSTER-01B,GENERAL,MED-REGION03,MED_TS,GVT
2017-2018,02_ACHIVE,CONSTANTTEMPERATUREWATERBATH(WATERBATH22LWITHCONCENTRICRINGSWITHLID),1,119839.13,119839.13,INS,GVT,GENERALSIRJOHNKOTELAWALADEFENCEUNIVERSITY-RATHMALANA,2/8/2018,MED,PCS,GEMMYINDUSTRIALCORP.,YCW-010E-22L-CL,MED-CLUSTER-01B,GENERALLABORATORY,MED-REGION03,MED_TS,GVT
2017-2018,02_ACHIVE,CAPICLEAN(25ML),1,11184.51,11184.51,CON,GVT,MEDICALRESEARCHINSTITUTE,2/21/2018,MED,PCS,PARCTECHNOLOGIQUELEONARDDEVINCI(SEBIA),2058,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,CLEANPRPTECT(5ML),1,8388.87,8388.87,CON,GVT,MEDICALRESEARCHINSTITUTE,2/21/2018,MED,PCS,PARCTECHNOLOGIQUELEONARDDEVINCI(SEBIA),2059,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,MINICAPHEMOGLOBIN(E),2,84415.44,168830.88,CON,GVT,MEDICALRESEARCHINSTITUTE,2/21/2018,MED,PCS,PARCTECHNOLOGIQUELEONARDDEVINCI(SEBIA),2207,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,CONTROLEHBA2NORMAL(1ML),2,2236.9,4473.8,CON,GVT,MEDICALRESEARCHINSTITUTE,2/21/2018,MED,PCS,PARCTECHNOLOGIQUELEONARDDEVINCI(SEBIA),4778,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KDGH,GVT
2017-2018,02_ACHIVE,HYDRAGEL7HRVIOLETACIDE,2,44738.04,89476.08,CON,GVT,MEDICALRESEARCHINSTITUTE,2/20/2018,MED,PCS,PARCTECHNOLOGIQUELEONARDDEVINCI(SEBIA),4102,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KD,GVT
2017-2018,02_ACHIVE,HYDRAGEL7HRVIOLETACIDE,1,44738.04,44738.04,CON,GVT,MEDICALRESEARCHINSTITUTE,2/21/2018,MED,PCS,PARCTECHNOLOGIQUELEONARDDEVINCI(SEBIA),4102,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KD,GVT
2017-2018,02_ACHIVE,SERUMDECONTROL(5*1ML),2,14914.63,29829.26,CON,GVT,MEDICALRESEARCHINSTITUTE,2/21/2018,MED,PCS,PARCTECHNOLOGIQUELEONARDDEVINCI(SEBIA),4785,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KD,GVT
2017-2018,02_ACHIVE,CONTROLEIT/IF1ML,2,18174.58,36349.16,CON,GVT,MEDICALRESEARCHINSTITUTE,2/21/2018,MED,PCS,PARCTECHNOLOGIQUELEONARDDEVINCI(SEBIA),4788,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KD,GVT
2017-2018,02_ACHIVE,ASBOX:FIX-GAM-K-L,3,27962.25,83886.75,CON,GVT,MEDICALRESEARCHINSTITUTE,2/21/2018,MED,PCS,PARCTECHNOLOGIQUELEONARDDEVINCI(SEBIA),4835,MED-CLUSTER-01A,BIOCHEMISTRY,MED-REGION10,MED_KD,GVT
