FinancialYear,Description,Quantity,UnitPrice,TotalPrice,ProductType,CustomerName,Date,UnitofMeasure,Supplier,CATNo,ProductGroup,Region,SalesPersonCode,CusType
2017-2018,C-REACTIVEPROTEINKITR1:2×35mL?R2:2×10mL,1,28694.35,28694.35,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/14/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004605-00,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,"CD80DETERGENT(ABROAD,2L*6)",5,41646.82,208234.1,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000107-00,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,SPECIFICPROTEINSCALIBRATOR5×1Ml,2,29470.81,58941.62,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001129-00,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,MULTISERACALIBRATOR10×3mL,1,25104.83,25104.83,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001144-00,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,ALBUMINKITR6×60mL,4,6500.78,26003.12,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001597-00,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,TOTALPROTEINKITR6×60mL,4,9150.19,36600.76,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001598-00,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,BILIRUBINTOTALKITR14×48mL+R24×12mL,4,8893.79,35575.16,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001625-00,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,BILIRUBINDIRECTKITR14×48mL+R24×12mL,5,8893.79,44468.95,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001626-00,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,ALTKITR1:6×57mL?R2:3×32mL,6,16687.46,100124.76,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004591-00,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,ASTKITR1:6×57mL?R2:3×32mL,6,16687.46,100124.76,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004592-00,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,ALKALINEPHOSPHATASEKITR1:6×58mL?R2:3×32mL,2,15760.07,31520.14,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004593-00,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,GAMMA–GLUTAMYLTRANSFERASEKITR1:6×57mL?R2:3×32mL,2,25048.46,50096.92,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004594-00,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,UREAKITR1:6×58mL?R2:3×32mL,4,13310.69,53242.76,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004597-00,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,C-REACTIVEPROTEINKITR1:2×35mL?R2:2×10mL,19,28694.35,545192.65,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/17/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004605-00,BIOCHEMISTRY,MED-REGION03,MED_KDGH,GVT
2017-2018,"CD80DETERGENT(ABROAD,2L*6)",1,41647.54,41647.54,CON,PROVINCIALDIRECTOROFHEALTHSERVICES-KURUNEGALA,2/12/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000107-00,BIOCHEMISTRY,MED-REGION01,MED_AD,GVT
2017-2018,M-58DDILUENT20L,2,8854,17708,CON,GENERALHOSPITAL-KALUTARA,2/1/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000403-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58LEO(I)LYSE1L,4,16600,66400,CON,GENERALHOSPITAL-KALUTARA,2/1/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000415-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58LHLYSE500ML,8,8300,66400,CON,GENERALHOSPITAL-KALUTARA,2/1/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000417-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58LBALYSE1L,2,17154,34308,CON,GENERALHOSPITAL-KALUTARA,2/1/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000418-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-52DDILUENT20L,2,9744.75,19489.5,CON,BASEHOSPITAL-PANADURA,2/1/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004045-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-52DDILUENT20L,3,9744.75,29234.25,CON,BASEHOSPITAL-PANADURA,2/8/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004045-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58DDILUENT20L,6,8854,53124,CON,GENERALHOSPITAL-KALUTARA,2/8/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000403-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58LEO(I)LYSE1L,3,16600,49800,CON,GENERALHOSPITAL-KALUTARA,2/8/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000415-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58LEO(II)LYSE500ML,1,11067,11067,CON,GENERALHOSPITAL-KALUTARA,2/8/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000416-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58LHLYSE500ML,4,8300,33200,CON,GENERALHOSPITAL-KALUTARA,2/8/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000417-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58LBALYSE1L,2,17154,34308,CON,GENERALHOSPITAL-KALUTARA,2/8/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000418-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-52DIFFLYSE500ML,10,17242.05,172420.5,CON,BASEHOSPITAL-PANADURA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-003724-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-52DDILUENT20L,15,9744.75,146171.25,CON,BASEHOSPITAL-PANADURA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004045-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-52LHLYSE100ML,5,12171.18,60855.9,CON,BASEHOSPITAL-PANADURA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004307-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58DDILUENT20L,8,8854,70832,CON,GENERALHOSPITAL-KALUTARA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000403-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58LEO(I)LYSE1L,2,16600,33200,CON,GENERALHOSPITAL-KALUTARA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000415-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58LEO(II)LYSE500ML,2,11067,22134,CON,GENERALHOSPITAL-KALUTARA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000416-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58LBALYSE1L,5,17154,85770,CON,GENERALHOSPITAL-KALUTARA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000418-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58DDILUENT20L,20,8854,177080,CON,GENERALHOSPITAL-KALUTARA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000403-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58LEO(I)LYSE1L,11,16600,182600,CON,GENERALHOSPITAL-KALUTARA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000415-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58LEO(II)LYSE500ML,4,11067,44268,CON,GENERALHOSPITAL-KALUTARA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000416-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58LHLYSE500ML,14,8300,116200,CON,GENERALHOSPITAL-KALUTARA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000417-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-58LBALYSE1L,5,17154,85770,CON,GENERALHOSPITAL-KALUTARA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000418-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-68DSDILUENT(20L),40,10402.21,416088.4,CON,GENERALHOSPITAL-KALUTARA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001974-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-68DRDILUENT(1L),4,14411.11,57644.44,CON,GENERALHOSPITAL-KALUTARA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002025-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-68LDLYSE(1L),4,17418.99,69675.96,CON,GENERALHOSPITAL-KALUTARA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002026-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-68LNLYSE(1L),10,9260.72,92607.2,CON,GENERALHOSPITAL-KALUTARA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002027-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-68LHLYSE(1L),15,17418.99,261284.85,CON,GENERALHOSPITAL-KALUTARA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002029-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-68FNDYE(12ML),1,42581.68,42581.68,CON,GENERALHOSPITAL-KALUTARA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002231-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-68FRDYE(12ML),1,66093.72,66093.72,CON,GENERALHOSPITAL-KALUTARA,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002232-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-53LEO(I)LYSE1L,35,31501.08,1102537.8,CON,BASEHOSPITAL-HORANA,2/21/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000128,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-53LEO(II)LYSE400ml,9,44101.52,396913.68,CON,BASEHOSPITAL-HORANA,2/21/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000131,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-53LHLYSEIL,11,49187.5,541062.5,CON,BASEHOSPITAL-HORANA,2/21/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000133,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-53CLEANSER1L,5,6897.63,34488.15,CON,BASEHOSPITAL-HORANA,2/21/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000134,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-53DDILUENT20L,50,14400.7,720035,CON,BASEHOSPITAL-HORANA,2/21/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000136,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-52DIFFLYSE500ML,10,17242.05,172420.5,CON,BASEHOSPITAL-HORANA,2/21/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-003724-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-52DDILUENT20L,25,9744.75,243618.75,CON,BASEHOSPITAL-HORANA,2/21/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004045-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-52LHLYSE100ML,10,12171.18,121711.8,CON,BASEHOSPITAL-HORANA,2/21/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004307-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-68FDDYE(12ML),1,18636.56,18636.56,CON,GENERALHOSPITAL-KALUTARA,2/21/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002233-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-52DIFFLYSE500ML,4,17242.05,68968.2,CON,GENERALHOSPITAL-KALUTARA,2/21/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-003724-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-52DDILUENT20L,2,9744.75,19489.5,CON,GENERALHOSPITAL-KALUTARA,2/21/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004045-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,M-52LHLYSE100ML,4,12171.18,48684.72,CON,GENERALHOSPITAL-KALUTARA,2/21/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004307-00,HEMATOLOGY,MED-REGION11,MED_TSGH,GVT
2017-2018,BC-6DMINDRAYQCHIGH4.5ML,4,7876.16,0,CON,LADYRIDGEWAYHOSPITAL,2/1/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002424-00H,HEMATOLOGY,MED-REGION03,MED_AM,GVT
2017-2018,BC-6DMINDRAYQCLOW,4,7876.16,0,CON,LADYRIDGEWAYHOSPITAL,2/1/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002424-00L,HEMATOLOGY,MED-REGION03,MED_AM,GVT
2017-2018,BC-6DMINDRAYQCNORMAL4.5ML,4,7876.16,0,CON,LADYRIDGEWAYHOSPITAL,2/1/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002424-00N,HEMATOLOGY,MED-REGION03,MED_AM,GVT
2017-2018,STANDARDSOLUTION,1,0,0,CON,TEACHINGHOSPITAL-ANURADHAPURA,2/6/2018,PACK,"DIRUIINDUSTRIALCO.,LTD.",2.32E+11,URINE,MED-REGION05,MED_UJ,GVT
2017-2018,URINALYSISCONTROLNEGATIVE8ML,1,0,0,CON,TEACHINGHOSPITAL-ANURADHAPURA,2/6/2018,PACK,"DIRUIINDUSTRIALCO.,LTD.",2.32E+11,URINE,MED-REGION05,MED_UJ,GVT
2017-2018,URINALYSISCONTROLPOSITIVE8MLH-800,1,0,0,CON,TEACHINGHOSPITAL-ANURADHAPURA,2/6/2018,PCS,"DIRUIINDUSTRIALCO.,LTD.",2.32E+11,URINE,MED-REGION05,MED_UJ,GVT
2017-2018,E-ZCLEANSER(100ML/BOTTLE),-1,17242.77,-17242.77,CON,CASTLEHOSPITAL-COLOMBO08,2/7/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000045,HEMATOLOGY,MED-REGION03,MED_KDGH,GVT
2017-2018,PROBECLEANSER17MLBOTTLE,-4,1516.67,-6066.68,CON,CASTLEHOSPITAL-COLOMBO08,2/7/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000046,HEMATOLOGY,MED-REGION03,MED_KDGH,GVT
2017-2018,PROBECLEANSER17MLBOTTLE,-2,1569.31,-3138.62,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000046,HEMATOLOGY,MED-REGION03,MED_KDGH,GVT
2017-2018,M-68DSDILUENT(20L),-75,8934,-670050,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001974-00,HEMATOLOGY,MED-REGION03,MED_KDGH,GVT
2017-2018,M-68LDLYSE(1L),-80,14959.5,-1196760,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002026-00,HEMATOLOGY,MED-REGION03,MED_KDGH,GVT
2017-2018,M-68LHLYSE(1L),-10,14959.5,-149595,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002029-00,HEMATOLOGY,MED-REGION03,MED_KDGH,GVT
2017-2018,M-68FRDYE(12ML),-4,56761.75,-227047,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002232-00,HEMATOLOGY,MED-REGION03,MED_KDGH,GVT
2017-2018,M-68FDDYE(12ML),-10,16005,-160050,CON,TEACHINGHOSPITAL-COLOMBONORTH,2/13/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002233-00,HEMATOLOGY,MED-REGION03,MED_KDGH,GVT
2017-2018,M-53CLEANSER1L,-8,5193.67,-41549.36,CON,COLOMBOMUNICIPALCOUNCIL,2/7/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000134,HEMATOLOGY,MED-REGION09,MED_BD,GVT
2017-2018,"CD80DETERGENT(ABROAD,2L*6)",-1,0,0,CON,REGIONALDIRECTEROFHEALTHSERVICES-MANNAR,2/7/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000107-00,BIOCHEMISTRY,MED-REGION07,MED_AR,GVT
2017-2018,ALANINEAMINOTRANSFERASEKITR14×35mL+R22×18mL,-1,0,0,CON,REGIONALDIRECTEROFHEALTHSERVICES-MANNAR,2/7/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000814-00,BIOCHEMISTRY,MED-REGION07,MED_AR,GVT
2017-2018,ASPARTATEAMINOTRANSFERASEKIT4*35ML+2*18MLR14×35mL+R22×18mL,-1,0,0,CON,REGIONALDIRECTEROFHEALTHSERVICES-MANNAR,2/7/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000815-00,BIOCHEMISTRY,MED-REGION07,MED_AR,GVT
2017-2018,TOTALCHOLESTEROLKITR4×40mL,-1,0,0,CON,REGIONALDIRECTEROFHEALTHSERVICES-MANNAR,2/7/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000820-00,BIOCHEMISTRY,MED-REGION07,MED_AR,GVT
2017-2018,TRIGLYCERIDESKIT4*40MLR4×40mL,-1,0,0,CON,REGIONALDIRECTEROFHEALTHSERVICES-MANNAR,2/7/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000821-00,BIOCHEMISTRY,MED-REGION07,MED_AR,GVT
2017-2018,UREAKIT4x35ML+2x18MLR14×35mL+R22×18mL,-1,0,0,CON,REGIONALDIRECTEROFHEALTHSERVICES-MANNAR,2/7/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000824-00,BIOCHEMISTRY,MED-REGION07,MED_AR,GVT
2017-2018,GLUCOSEKIT4*40ML+2*20MLR14×40mL+R22×20mL,-2,0,0,CON,REGIONALDIRECTEROFHEALTHSERVICES-MANNAR,2/7/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000849-00,BIOCHEMISTRY,MED-REGION07,MED_AR,GVT
2017-2018,BULIRUBINTOTALKITR14×20mL+R21×20mL,-2,0,0,CON,REGIONALDIRECTEROFHEALTHSERVICES-MANNAR,2/7/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000850-00,BIOCHEMISTRY,MED-REGION07,MED_AR,GVT
2017-2018,BILIRUBINDIRECTKIT4*20ML+1*20MLR14×20mL+R21×20mL,-2,0,0,CON,REGIONALDIRECTEROFHEALTHSERVICES-MANNAR,2/7/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000851-00,BIOCHEMISTRY,MED-REGION07,MED_AR,GVT
2017-2018,MULTISERACALIBRATOR3mL,-3,0,0,CON,REGIONALDIRECTEROFHEALTHSERVICES-MANNAR,2/7/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001144-00,BIOCHEMISTRY,MED-REGION07,MED_AR,GVT
2017-2018,MULTICONTROLSERAN5mL,-3,0,0,CON,REGIONALDIRECTEROFHEALTHSERVICES-MANNAR,2/7/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001145-00,BIOCHEMISTRY,MED-REGION07,MED_AR,GVT
2017-2018,MULTICONTROLSERAP5mL,-3,0,0,CON,REGIONALDIRECTEROFHEALTHSERVICES-MANNAR,2/7/2018,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001146-00,BIOCHEMISTRY,MED-REGION07,MED_AR,GVT
2017-2018,SAMPLECUP0.5ML1000PCS,-1,0,0,CON,REGIONALDIRECTEROFHEALTHSERVICES-MANNAR,2/7/2018,PACK,ANALYTICALINSTRUMENTS(PVT)LTD,989220,BIOCHEMISTRY,MED-REGION07,MED_AR,GVT
2017-2018,TG0103TRIGLYCERIDESKIT(6*40ml)R6×40mL,-2,17234.6957,-34469.39,CON,DISTRICTGENERALHOSPITAL-MATALE,2/7/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000860-00,BIOCHEMISTRY,MED-REGION04,MED_BM,GVT
2017-2018,TESTTUBE5MLWITHSTOPPER,-10000,6.47,-64700,CON,DISTRICTGENERALHOSPITAL-NAWALAPITIYA,2/7/2018,PCS,ANALYTICALINSTRUMENTS(PVT)LTD,18021-18350,BIOCHEMISTRY,MED-REGION04,MED_BM,GVT
2017-2018,CREATININEKITCRE0103R14×40mL+R24×40mL,-1,4388.33,-4388.33,CON,DISTRICTGENERALHOSPITAL-NAWALAPITIYA,2/13/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000891-00,BIOCHEMISTRY,MED-REGION04,MED_BM,GVT
2017-2018,UREAKITR1:6×58mL?R2:3×32mL,-9,13310.69,-119796.21,CON,TEACHINGHOSPITAL-KANDY,2/13/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004597-00,BIOCHEMISTRY,MED-REGION04,MED_BM,GVT
2017-2018,CREATININEKITCRE0103R14×40mL+R24×40mL,-1,4388.33,-4388.33,CON,BASEHOSPITAL-DIYATALAWA,2/13/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000891-00,BIOCHEMISTRY,MED-REGION06,MED_RC,GVT
2017-2018,CREATININEKITCRE0103R14×40mL+R24×40mL,-1,4388.33,-4388.33,CON,DEPUTYPROVICIALDIRECTOROFHEALTHSERVICES-GALLE,2/13/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000891-00,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,UREAKITR1:6×58mL?R2:3×32mL,-1,13310.69,-13310.69,CON,TEACHINGHOSPITAL-KARAPITIYA,2/13/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004597-00,BIOCHEMISTRY,MED-REGION02,MED_DK,GVT
2017-2018,C-REACTIVEPROTEINR11×40mL+R21×10mL,-1,8323.58,-8323.58,CON,GENERALHOSPITAL-CHILAW,2/13/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000880-00,BIOCHEMISTRY,MED-REGION01,MED_AD,GVT
2017-2018,UA0103UricAcidKit(6*40ml+2*32ml)R16×40mL+R22×32mL,-1,11167.91,-11167.91,CON,GENERALHOSPITAL-CHILAW,2/13/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000887-00,BIOCHEMISTRY,MED-REGION01,MED_AD,GVT
2017-2018,CREATININEKITCRE0103R14×40mL+R24×40mL,-4,4233.34,-16933.36,CON,GENERALHOSPITAL-CHILAW,2/13/2018,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000891-00,BIOCHEMISTRY,MED-REGION01,MED_AD,GVT
